N,g(N)
16154000.000000,0.403458
16155000.000000,0.397559
16156000.000000,0.407961
16157000.000000,0.402312
16158000.000000,0.396978
16159000.000000,0.417739
16160000.000000,0.409903
16161000.000000,0.418554
16162000.000000,0.415083
16163000.000000,0.415963
16164000.000000,0.410682
16165000.000000,0.403741
16166000.000000,0.403246
16167000.000000,0.405827
16168000.000000,0.401716
16169000.000000,0.413548
16170000.000000,0.414768
16171000.000000,0.408040
16172000.000000,0.409266
16173000.000000,0.416490
16174000.000000,0.413654
16175000.000000,0.393238
16176000.000000,0.395902
16177000.000000,0.395069
16178000.000000,0.409649
16179000.000000,0.397531
16180000.000000,0.423742
16181000.000000,0.404147
16182000.000000,0.406629
16183000.000000,0.406117
16184000.000000,0.405427
16185000.000000,0.400483
16186000.000000,0.401976
16187000.000000,0.399156
16188000.000000,0.413814
16189000.000000,0.408596
16190000.000000,0.413640
16191000.000000,0.402306
16192000.000000,0.398807
16193000.000000,0.409011
16194000.000000,0.396763
16195000.000000,0.410744
16196000.000000,0.415820
16197000.000000,0.417610
16198000.000000,0.410303
16199000.000000,0.392770
16200000.000000,0.401583
16201000.000000,0.415069
16202000.000000,0.421940
16203000.000000,0.414556
16204000.000000,0.398242
16205000.000000,0.404310
16206000.000000,0.401477
16207000.000000,0.412965
16208000.000000,0.401684
16209000.000000,0.407158
16210000.000000,0.405347
16211000.000000,0.388586
16212000.000000,0.401783
16213000.000000,0.412449
16214000.000000,0.408938
16215000.000000,0.420794
16216000.000000,0.400014
16217000.000000,0.403238
16218000.000000,0.398168
16219000.000000,0.400088
16220000.000000,0.396584
16221000.000000,0.402472
16222000.000000,0.394491
16223000.000000,0.399311
16224000.000000,0.406804
16225000.000000,0.412766
16226000.000000,0.411213
16227000.000000,0.396977
16228000.000000,0.396519
16229000.000000,0.418246
16230000.000000,0.391406
16231000.000000,0.403368
16232000.000000,0.396562
16233000.000000,0.408584
16234000.000000,0.408090
16235000.000000,0.400331
16236000.000000,0.386330
16237000.000000,0.407572
16238000.000000,0.409531
16239000.000000,0.394067
16240000.000000,0.403180
16241000.000000,0.416104
16242000.000000,0.415164
16243000.000000,0.403124
16244000.000000,0.414891
16245000.000000,0.415115
16246000.000000,0.391768
16247000.000000,0.409568
16248000.000000,0.407579
16249000.000000,0.399317
16250000.000000,0.403260
16251000.000000,0.408779
16252000.000000,0.389775
16253000.000000,0.401687
16254000.000000,0.402214
16255000.000000,0.413693
16256000.000000,0.409496
16257000.000000,0.403422
16258000.000000,0.409546
16259000.000000,0.403056
16260000.000000,0.409037
16261000.000000,0.405107
16262000.000000,0.403223
16263000.000000,0.398637
16264000.000000,0.405179
16265000.000000,0.411855
16266000.000000,0.398895
16267000.000000,0.393073
16268000.000000,0.403841
16269000.000000,0.409167
16270000.000000,0.400094
16271000.000000,0.407450
16272000.000000,0.408720
16273000.000000,0.401518
16274000.000000,0.410348
16275000.000000,0.407951
16276000.000000,0.399846
16277000.000000,0.405893
16278000.000000,0.403176
16279000.000000,0.393987
16280000.000000,0.401645
16281000.000000,0.414721
16282000.000000,0.404101
16283000.000000,0.405770
16284000.000000,0.417979
16285000.000000,0.398337
16286000.000000,0.413543
16287000.000000,0.413543
16288000.000000,0.411050
16289000.000000,0.409215
16290000.000000,0.409212
16291000.000000,0.408333
16292000.000000,0.404194
16293000.000000,0.404190
16294000.000000,0.410423
16295000.000000,0.399499
16296000.000000,0.410971
16297000.000000,0.404678
16298000.000000,0.413371
16299000.000000,0.403210
16300000.000000,0.391380
16301000.000000,0.388811
16302000.000000,0.406576
16303000.000000,0.396631
16304000.000000,0.404541
16305000.000000,0.403221
16306000.000000,0.398585
16307000.000000,0.406026
16308000.000000,0.404988
16309000.000000,0.406243
16310000.000000,0.413840
16311000.000000,0.399672
16312000.000000,0.422689
16313000.000000,0.420465
16314000.000000,0.415407
16315000.000000,0.400263
16316000.000000,0.404723
16317000.000000,0.388921
16318000.000000,0.407664
16319000.000000,0.387035
16320000.000000,0.400057
16321000.000000,0.400318
16322000.000000,0.400170
16323000.000000,0.399726
16324000.000000,0.413307
16325000.000000,0.400216
16326000.000000,0.399414
16327000.000000,0.401706
16328000.000000,0.406289
16329000.000000,0.397174
16330000.000000,0.406553
16331000.000000,0.399665
16332000.000000,0.400329
16333000.000000,0.411033
16334000.000000,0.403292
16335000.000000,0.396590
16336000.000000,0.401528
16337000.000000,0.402955
16338000.000000,0.402737
16339000.000000,0.407376
16340000.000000,0.417714
16341000.000000,0.411786
16342000.000000,0.413828
16343000.000000,0.407313
16344000.000000,0.405513
16345000.000000,0.408021
16346000.000000,0.416437
16347000.000000,0.408080
16348000.000000,0.407197
16349000.000000,0.403473
16350000.000000,0.401135
16351000.000000,0.405064
16352000.000000,0.408250
16353000.000000,0.412067
16354000.000000,0.406566
16355000.000000,0.404694
16356000.000000,0.399533
16357000.000000,0.413404
16358000.000000,0.394610
16359000.000000,0.402849
16360000.000000,0.407583
16361000.000000,0.401320
16362000.000000,0.415631
16363000.000000,0.408883
16364000.000000,0.411039
16365000.000000,0.392426
16366000.000000,0.407378
16367000.000000,0.411835
16368000.000000,0.399967
16369000.000000,0.410516
16370000.000000,0.402252
16371000.000000,0.404363
16372000.000000,0.403987
16373000.000000,0.405710
16374000.000000,0.401711
16375000.000000,0.412240
16376000.000000,0.401323
16377000.000000,0.403333
16378000.000000,0.411786
16379000.000000,0.407172
16380000.000000,0.416016
16381000.000000,0.390427
16382000.000000,0.409173
16383000.000000,0.412646
16384000.000000,0.402362
16385000.000000,0.406415
16386000.000000,0.426884
16387000.000000,0.413115
16388000.000000,0.403823
16389000.000000,0.407368
16390000.000000,0.417773
16391000.000000,0.406061
16392000.000000,0.398392
16393000.000000,0.396748
16394000.000000,0.390199
16395000.000000,0.403589
16396000.000000,0.412034
16397000.000000,0.407170
16398000.000000,0.421900
16399000.000000,0.409577
16400000.000000,0.412123
16401000.000000,0.405883
16402000.000000,0.408832
16403000.000000,0.401820
16404000.000000,0.405096
16405000.000000,0.404862
16406000.000000,0.411800
16407000.000000,0.417738
16408000.000000,0.407615
16409000.000000,0.394929
16410000.000000,0.396333
16411000.000000,0.395854
16412000.000000,0.405560
16413000.000000,0.398800
16414000.000000,0.394229
16415000.000000,0.391484
16416000.000000,0.395817
16417000.000000,0.392533
16418000.000000,0.417131
16419000.000000,0.405290
16420000.000000,0.397189
16421000.000000,0.400405
16422000.000000,0.408228
16423000.000000,0.396265
16424000.000000,0.398711
16425000.000000,0.400335
16426000.000000,0.393088
16427000.000000,0.410881
16428000.000000,0.403854
16429000.000000,0.397842
16430000.000000,0.409221
16431000.000000,0.403523
16432000.000000,0.404244
16433000.000000,0.398490
16434000.000000,0.411135
16435000.000000,0.413649
16436000.000000,0.408435
16437000.000000,0.407113
16438000.000000,0.406462
16439000.000000,0.403507
16440000.000000,0.404550
16441000.000000,0.407279
16442000.000000,0.414451
16443000.000000,0.398074
16444000.000000,0.395888
16445000.000000,0.400208
16446000.000000,0.402756
16447000.000000,0.395678
16448000.000000,0.391246
16449000.000000,0.409619
16450000.000000,0.399078
16451000.000000,0.401544
16452000.000000,0.394493
16453000.000000,0.405297
16454000.000000,0.405519
16455000.000000,0.399761
16456000.000000,0.406603
16457000.000000,0.400453
16458000.000000,0.412023
16459000.000000,0.415715
16460000.000000,0.400941
16461000.000000,0.396934
16462000.000000,0.396438
16463000.000000,0.401816
16464000.000000,0.410522
16465000.000000,0.391210
16466000.000000,0.404879
16467000.000000,0.394126
16468000.000000,0.405884
16469000.000000,0.411192
16470000.000000,0.398074
16471000.000000,0.409169
16472000.000000,0.394641
16473000.000000,0.407884
16474000.000000,0.395710
16475000.000000,0.407093
16476000.000000,0.400496
16477000.000000,0.409520
16478000.000000,0.406945
16479000.000000,0.405187
16480000.000000,0.411045
16481000.000000,0.419421
16482000.000000,0.388382
16483000.000000,0.406872
16484000.000000,0.392915
16485000.000000,0.394668
16486000.000000,0.411042
16487000.000000,0.402425
16488000.000000,0.393009
16489000.000000,0.402611
16490000.000000,0.420951
16491000.000000,0.399307
16492000.000000,0.395972
16493000.000000,0.400518
16494000.000000,0.397785
16495000.000000,0.410369
16496000.000000,0.408511
16497000.000000,0.403131
16498000.000000,0.403616
16499000.000000,0.415116
16500000.000000,0.400784
16501000.000000,0.416910
16502000.000000,0.402798
16503000.000000,0.411313
16504000.000000,0.397842
16505000.000000,0.404819
16506000.000000,0.421068
16507000.000000,0.397009
16508000.000000,0.421501
16509000.000000,0.411288
16510000.000000,0.411837
16511000.000000,0.392297
16512000.000000,0.409045
16513000.000000,0.404819
16514000.000000,0.400846
16515000.000000,0.413196
16516000.000000,0.411935
16517000.000000,0.409553
16518000.000000,0.402625
16519000.000000,0.407799
16520000.000000,0.403561
16521000.000000,0.411210
16522000.000000,0.419038
16523000.000000,0.404144
16524000.000000,0.404783
16525000.000000,0.408337
16526000.000000,0.411549
16527000.000000,0.415524
16528000.000000,0.404948
16529000.000000,0.407294
16530000.000000,0.409336
16531000.000000,0.408190
16532000.000000,0.399188
16533000.000000,0.402074
16534000.000000,0.416112
16535000.000000,0.396227
16536000.000000,0.409192
16537000.000000,0.400694
16538000.000000,0.407688
16539000.000000,0.399713
16540000.000000,0.404687
16541000.000000,0.397430
16542000.000000,0.410398
16543000.000000,0.412422
16544000.000000,0.418240
16545000.000000,0.396393
16546000.000000,0.397956
16547000.000000,0.406717
16548000.000000,0.395428
16549000.000000,0.404975
16550000.000000,0.406787
16551000.000000,0.416829
16552000.000000,0.404503
16553000.000000,0.399455
16554000.000000,0.400933
16555000.000000,0.402800
16556000.000000,0.409431
16557000.000000,0.413400
16558000.000000,0.405822
16559000.000000,0.403128
16560000.000000,0.412152
16561000.000000,0.408717
16562000.000000,0.399722
16563000.000000,0.409721
16564000.000000,0.394154
16565000.000000,0.415564
16566000.000000,0.407115
16567000.000000,0.393269
16568000.000000,0.396872
16569000.000000,0.403958
16570000.000000,0.408688
16571000.000000,0.409949
16572000.000000,0.409692
16573000.000000,0.412578
16574000.000000,0.410889
16575000.000000,0.406745
16576000.000000,0.403050
16577000.000000,0.391696
16578000.000000,0.398673
16579000.000000,0.408621
16580000.000000,0.407904
16581000.000000,0.415776
16582000.000000,0.420404
16583000.000000,0.390707
16584000.000000,0.411700
16585000.000000,0.397968
16586000.000000,0.420783
16587000.000000,0.412718
16588000.000000,0.407627
16589000.000000,0.406779
16590000.000000,0.403339
16591000.000000,0.391523
16592000.000000,0.424680
16593000.000000,0.395976
16594000.000000,0.416065
16595000.000000,0.383389
16596000.000000,0.402344
16597000.000000,0.412992
16598000.000000,0.409837
16599000.000000,0.411202
16600000.000000,0.400561
16601000.000000,0.408367
16602000.000000,0.412030
16603000.000000,0.412522
16604000.000000,0.409101
16605000.000000,0.404803
16606000.000000,0.406551
16607000.000000,0.413233
16608000.000000,0.404396
16609000.000000,0.411830
16610000.000000,0.400085
16611000.000000,0.405722
16612000.000000,0.422311
16613000.000000,0.406178
16614000.000000,0.405944
16615000.000000,0.420923
16616000.000000,0.392507
16617000.000000,0.406913
16618000.000000,0.401568
16619000.000000,0.406243
16620000.000000,0.409231
16621000.000000,0.401704
16622000.000000,0.398242
16623000.000000,0.404397
16624000.000000,0.409001
16625000.000000,0.411967
16626000.000000,0.403062
16627000.000000,0.410146
16628000.000000,0.409149
16629000.000000,0.405725
16630000.000000,0.405806
16631000.000000,0.410641
16632000.000000,0.397083
16633000.000000,0.390448
16634000.000000,0.405914
16635000.000000,0.413249
16636000.000000,0.403346
16637000.000000,0.401112
16638000.000000,0.410339
16639000.000000,0.410833
16640000.000000,0.416832
16641000.000000,0.416121
16642000.000000,0.405278
16643000.000000,0.408925
16644000.000000,0.395024
16645000.000000,0.413866
16646000.000000,0.402412
16647000.000000,0.405044
16648000.000000,0.411495
16649000.000000,0.407708
16650000.000000,0.407632
16651000.000000,0.394448
16652000.000000,0.406701
16653000.000000,0.402830
16654000.000000,0.412652
16655000.000000,0.404511
16656000.000000,0.394835
16657000.000000,0.421101
16658000.000000,0.404537
16659000.000000,0.410052
16660000.000000,0.404776
16661000.000000,0.412773
16662000.000000,0.399234
16663000.000000,0.404874
16664000.000000,0.396812
16665000.000000,0.411095
16666000.000000,0.405100
16667000.000000,0.409637
16668000.000000,0.413268
16669000.000000,0.403247
16670000.000000,0.417230
16671000.000000,0.406113
16672000.000000,0.414763
16673000.000000,0.404382
16674000.000000,0.397944
16675000.000000,0.398593
16676000.000000,0.409405
16677000.000000,0.408381
16678000.000000,0.424695
16679000.000000,0.393419
16680000.000000,0.400989
16681000.000000,0.400854
16682000.000000,0.409405
16683000.000000,0.406679
16684000.000000,0.394395
16685000.000000,0.403010
16686000.000000,0.410405
16687000.000000,0.405741
16688000.000000,0.407127
16689000.000000,0.409012
16690000.000000,0.407482
16691000.000000,0.404279
16692000.000000,0.406479
16693000.000000,0.404047
16694000.000000,0.391947
16695000.000000,0.399051
16696000.000000,0.414481
16697000.000000,0.413212
16698000.000000,0.402787
16699000.000000,0.402552
16700000.000000,0.408906
16701000.000000,0.401865
16702000.000000,0.403241
16703000.000000,0.413066
16704000.000000,0.396766
16705000.000000,0.401234
16706000.000000,0.406474
16707000.000000,0.402567
16708000.000000,0.403627
16709000.000000,0.409012
16710000.000000,0.410455
16711000.000000,0.414282
16712000.000000,0.401557
16713000.000000,0.399120
16714000.000000,0.404214
16715000.000000,0.395214
16716000.000000,0.403130
16717000.000000,0.396640
16718000.000000,0.405719
16719000.000000,0.405912
16720000.000000,0.394844
16721000.000000,0.400522
16722000.000000,0.405103
16723000.000000,0.398090
16724000.000000,0.406233
16725000.000000,0.402310
16726000.000000,0.394909
16727000.000000,0.394987
16728000.000000,0.409491
16729000.000000,0.412582
16730000.000000,0.413962
16731000.000000,0.399018
16732000.000000,0.409511
16733000.000000,0.406471
16734000.000000,0.407894
16735000.000000,0.399623
16736000.000000,0.423221
16737000.000000,0.410274
16738000.000000,0.407401
16739000.000000,0.402297
16740000.000000,0.409191
16741000.000000,0.411077
16742000.000000,0.411448
16743000.000000,0.403012
16744000.000000,0.406339
16745000.000000,0.395879
16746000.000000,0.415068
16747000.000000,0.406298
16748000.000000,0.396283
16749000.000000,0.420273
16750000.000000,0.396585
16751000.000000,0.400055
16752000.000000,0.393874
16753000.000000,0.408963
16754000.000000,0.410227
16755000.000000,0.414892
16756000.000000,0.405095
16757000.000000,0.391733
16758000.000000,0.414140
16759000.000000,0.396990
16760000.000000,0.404274
16761000.000000,0.413172
16762000.000000,0.398395
16763000.000000,0.404506
16764000.000000,0.405874
16765000.000000,0.414193
16766000.000000,0.406081
16767000.000000,0.398832
16768000.000000,0.404786
16769000.000000,0.401752
16770000.000000,0.401370
16771000.000000,0.402883
16772000.000000,0.403599
16773000.000000,0.411624
16774000.000000,0.409125
16775000.000000,0.400663
16776000.000000,0.416694
16777000.000000,0.410053
16778000.000000,0.399394
16779000.000000,0.401798
16780000.000000,0.404474
16781000.000000,0.414591
16782000.000000,0.414667
16783000.000000,0.412721
16784000.000000,0.409826
16785000.000000,0.392025
16786000.000000,0.399852
16787000.000000,0.418793
