Random Max Range,Average Numbers Generated
4843000,923.437000
4844000,922.878000
4845000,941.585000
4846000,914.307000
4847000,898.692000
4848000,941.691000
4849000,920.435000
4850000,899.891000
4851000,915.823000
4852000,924.529000
4853000,912.453000
4854000,923.760000
4855000,914.412000
4856000,918.469000
4857000,951.549000
4858000,915.153000
4859000,920.786000
4860000,908.666000
4861000,923.507000
4862000,912.283000
4863000,918.909000
4864000,935.208000
4865000,907.459000
4866000,933.127000
4867000,949.925000
4868000,955.769000
4869000,926.278000
4870000,954.614000
4871000,932.244000
4872000,916.369000
4873000,905.529000
4874000,906.586000
4875000,908.643000
4876000,929.831000
4877000,927.465000
4878000,911.008000
4879000,930.682000
4880000,914.206000
4881000,936.163000
4882000,910.309000
4883000,938.109000
4884000,923.582000
4885000,916.614000
4886000,915.406000
4887000,926.458000
4888000,911.248000
4889000,921.405000
4890000,930.727000
4891000,961.771000
4892000,933.294000
4893000,939.142000
4894000,914.350000
4895000,916.081000
4896000,906.793000
4897000,932.528000
4898000,930.857000
4899000,925.553000
4900000,909.857000
4901000,938.077000
4902000,938.039000
4903000,938.319000
4904000,940.058000
4905000,952.051000
4906000,963.474000
4907000,936.613000
4908000,934.378000
4909000,925.559000
4910000,891.665000
4911000,930.552000
4912000,926.960000
4913000,954.971000
4914000,916.698000
4915000,919.517000
4916000,932.899000
4917000,944.827000
4918000,931.476000
4919000,947.878000
4920000,966.828000
4921000,918.827000
4922000,923.793000
4923000,945.815000
4924000,902.439000
4925000,913.867000
4926000,932.579000
4927000,901.467000
4928000,915.596000
4929000,929.614000
4930000,930.153000
4931000,911.259000
4932000,931.318000
4933000,947.474000
4934000,938.398000
4935000,914.153000
4936000,921.144000
4937000,933.702000
4938000,940.239000
4939000,916.565000
4940000,958.273000
4941000,924.659000
4942000,959.283000
4943000,927.325000
4944000,918.803000
4945000,954.835000
4946000,943.159000
4947000,942.328000
4948000,931.854000
4949000,978.974000
4950000,912.146000
4951000,936.938000
4952000,933.587000
4953000,928.570000
4954000,949.356000
4955000,930.634000
4956000,945.211000
4957000,909.890000
4958000,961.527000
4959000,950.514000
4960000,927.291000
4961000,985.374000
4962000,923.708000
4963000,947.889000
4964000,946.074000
4965000,920.545000
4966000,915.317000
4967000,939.298000
4968000,925.462000
4969000,937.644000
4970000,936.093000
4971000,933.175000
4972000,936.832000
4973000,946.343000
4974000,927.524000
4975000,904.686000
4976000,987.909000
4977000,927.706000
4978000,962.963000
4979000,906.161000
4980000,922.802000
4981000,956.406000
4982000,949.980000
4983000,920.450000
4984000,962.816000
4985000,940.025000
4986000,944.214000
4987000,945.980000
4988000,942.867000
4989000,934.180000
4990000,957.638000
4991000,944.032000
4992000,923.802000
4993000,926.030000
4994000,963.783000
4995000,962.898000
4996000,944.894000
4997000,979.687000
4998000,919.447000
4999000,957.022000
5000000,946.727000
5001000,975.829000
5002000,931.045000
5003000,961.308000
5004000,941.228000
5005000,935.233000
5006000,919.076000
5007000,934.921000
5008000,930.439000
5009000,926.202000
5010000,952.914000
5011000,932.215000
5012000,936.044000
5013000,942.809000
5014000,934.162000
5015000,927.401000
5016000,945.682000
5017000,946.380000
5018000,947.678000
5019000,910.809000
5020000,928.207000
5021000,936.549000
5022000,926.494000
5023000,927.165000
5024000,975.009000
5025000,929.858000
5026000,970.699000
5027000,959.039000
5028000,952.880000
5029000,934.624000
5030000,945.166000
5031000,935.495000
5032000,956.169000
5033000,937.926000
5034000,920.304000
5035000,922.484000
5036000,978.078000
5037000,949.239000
5038000,946.249000
5039000,961.869000
5040000,950.914000
5041000,940.280000
5042000,943.710000
5043000,947.592000
5044000,938.495000
5045000,939.417000
5046000,915.112000
5047000,949.782000
5048000,954.093000
5049000,929.650000
5050000,955.175000
5051000,915.600000
5052000,947.036000
5053000,977.624000
5054000,934.475000
5055000,946.616000
5056000,930.174000
5057000,952.273000
5058000,950.387000
5059000,924.486000
5060000,925.572000
5061000,936.299000
5062000,927.407000
5063000,943.335000
5064000,986.165000
5065000,955.549000
5066000,960.664000
5067000,945.261000
5068000,938.016000
5069000,944.386000
5070000,941.667000
5071000,910.665000
5072000,924.526000
5073000,949.148000
5074000,944.937000
5075000,941.461000
5076000,904.802000
5077000,983.094000
5078000,980.867000
5079000,915.597000
5080000,957.018000
5081000,932.913000
5082000,957.061000
5083000,927.703000
5084000,918.074000
5085000,927.366000
5086000,937.145000
5087000,946.827000
5088000,948.958000
5089000,936.247000
5090000,961.014000
5091000,955.944000
5092000,953.642000
5093000,943.338000
5094000,929.387000
5095000,958.665000
5096000,953.035000
5097000,950.840000
5098000,937.301000
5099000,926.018000
5100000,952.015000
5101000,932.586000
5102000,950.856000
5103000,972.348000
5104000,977.648000
5105000,968.701000
5106000,946.738000
5107000,945.295000
5108000,954.919000
5109000,957.247000
5110000,952.243000
5111000,947.441000
5112000,939.389000
5113000,949.332000
5114000,964.158000
5115000,954.342000
5116000,943.445000
5117000,973.752000
5118000,966.845000
5119000,966.225000
5120000,929.174000
5121000,925.732000
5122000,959.604000
5123000,946.485000
5124000,930.890000
5125000,970.570000
5126000,940.086000
5127000,953.427000
5128000,963.209000
5129000,953.427000
5130000,929.170000
5131000,943.902000
5132000,916.528000
5133000,951.424000
5134000,946.825000
5135000,979.090000
5136000,935.304000
5137000,948.038000
5138000,943.093000
5139000,962.208000
5140000,950.130000
5141000,922.744000
5142000,938.143000
5143000,961.516000
5144000,934.361000
5145000,947.493000
5146000,961.449000
5147000,950.672000
5148000,982.471000
5149000,946.568000
5150000,958.518000
5151000,951.692000
5152000,946.271000
5153000,932.714000
5154000,989.039000
5155000,931.080000
5156000,954.193000
5157000,944.807000
5158000,983.951000
5159000,992.284000
5160000,941.251000
5161000,978.895000
5162000,958.828000
5163000,948.314000
5164000,960.504000
5165000,959.243000
5166000,952.339000
5167000,938.951000
5168000,958.987000
5169000,924.255000
5170000,920.326000
5171000,955.564000
5172000,935.163000
5173000,971.396000
5174000,927.295000
5175000,985.878000
5176000,966.315000
5177000,943.426000
5178000,950.224000
5179000,986.468000
5180000,926.783000
5181000,944.122000
5182000,944.137000
5183000,917.917000
5184000,948.918000
5185000,976.371000
5186000,969.414000
5187000,952.152000
5188000,960.062000
5189000,950.680000
5190000,948.477000
5191000,964.118000
5192000,955.293000
5193000,915.573000
5194000,949.475000
5195000,959.859000
5196000,922.883000
5197000,941.729000
5198000,962.652000
5199000,952.577000
5200000,972.530000
5201000,950.461000
5202000,944.815000
5203000,959.922000
5204000,958.193000
5205000,991.427000
5206000,957.880000
5207000,941.740000
5208000,947.521000
5209000,954.568000
5210000,984.317000
5211000,949.320000
5212000,951.885000
5213000,954.736000
5214000,979.694000
5215000,974.648000
5216000,959.269000
5217000,963.706000
5218000,974.850000
5219000,961.054000
5220000,973.999000
5221000,990.736000
5222000,953.509000
5223000,976.359000
5224000,975.985000
5225000,938.117000
5226000,981.819000
5227000,980.441000
5228000,964.216000
5229000,967.562000
5230000,969.170000
5231000,970.887000
5232000,988.701000
5233000,950.697000
5234000,949.541000
5235000,963.839000
5236000,950.779000
5237000,951.083000
5238000,958.876000
5239000,995.761000
5240000,972.049000
5241000,976.042000
5242000,974.034000
5243000,964.036000
5244000,960.193000
5245000,970.907000
5246000,978.535000
5247000,927.358000
5248000,956.482000
5249000,977.406000
5250000,960.237000
5251000,956.760000
5252000,966.676000
5253000,949.729000
5254000,958.161000
5255000,991.384000
5256000,948.290000
5257000,976.007000
5258000,974.342000
5259000,970.656000
5260000,987.073000
5261000,955.391000
5262000,977.427000
5263000,961.860000
5264000,980.470000
5265000,957.382000
5266000,942.184000
5267000,955.579000
5268000,952.253000
5269000,940.895000
5270000,986.565000
5271000,989.521000
5272000,926.109000
5273000,960.047000
5274000,936.968000
5275000,959.539000
5276000,941.584000
5277000,951.013000
5278000,960.330000
5279000,993.930000
5280000,951.433000
5281000,963.273000
5282000,971.622000
5283000,971.287000
5284000,967.333000
5285000,957.144000
5286000,957.268000
5287000,980.086000
5288000,953.924000
5289000,987.907000
5290000,973.465000
5291000,973.948000
5292000,966.767000
5293000,955.446000
5294000,965.967000
5295000,958.449000
5296000,966.204000
5297000,988.837000
5298000,972.714000
5299000,964.444000
5300000,964.253000
5301000,955.116000
5302000,918.881000
5303000,965.173000
5304000,973.078000
5305000,990.805000
5306000,969.143000
5307000,958.642000
5308000,961.421000
5309000,970.801000
5310000,974.808000
5311000,950.851000
5312000,966.987000
5313000,974.645000
5314000,993.438000
5315000,1003.698000
5316000,949.278000
5317000,952.551000
5318000,940.930000
5319000,931.636000
5320000,940.876000
5321000,959.175000
5322000,957.194000
5323000,968.393000
5324000,953.450000
5325000,985.368000
5326000,965.185000
5327000,983.689000
5328000,940.865000
5329000,961.298000
5330000,968.656000
5331000,966.409000
5332000,961.763000
5333000,982.801000
5334000,954.046000
5335000,959.034000
5336000,979.651000
5337000,973.908000
5338000,989.637000
5339000,952.729000
5340000,952.298000
5341000,947.332000
5342000,941.262000
5343000,949.226000
5344000,977.250000
5345000,1021.830000
5346000,975.409000
5347000,934.990000
5348000,944.327000
5349000,969.876000
5350000,961.924000
5351000,986.750000
5352000,981.955000
5353000,953.298000
5354000,979.296000
5355000,974.976000
5356000,982.169000
5357000,968.267000
5358000,967.978000
5359000,953.264000
5360000,980.570000
5361000,973.147000
5362000,961.874000
5363000,980.264000
5364000,968.954000
5365000,962.997000
5366000,940.707000
5367000,1012.522000
5368000,975.568000
5369000,986.171000
5370000,981.667000
5371000,959.423000
5372000,993.204000
5373000,959.003000
5374000,971.674000
5375000,1019.152000
5376000,966.050000
5377000,951.374000
5378000,937.266000
5379000,973.783000
5380000,976.685000
5381000,971.194000
5382000,974.790000
5383000,988.971000
5384000,966.590000
5385000,988.707000
5386000,945.733000
5387000,964.378000
5388000,943.678000
5389000,949.454000
5390000,945.665000
5391000,1003.139000
5392000,969.600000
5393000,971.691000
5394000,954.622000
5395000,947.224000
5396000,969.883000
5397000,947.517000
5398000,939.016000
5399000,956.221000
5400000,978.397000
5401000,970.917000
5402000,989.406000
5403000,997.574000
5404000,958.145000
5405000,991.823000
5406000,970.368000
5407000,970.546000
5408000,966.602000
5409000,979.180000
5410000,1012.426000
5411000,966.469000
5412000,991.906000
5413000,976.921000
5414000,958.668000
5415000,984.059000
5416000,983.719000
5417000,970.959000
5418000,967.625000
5419000,961.333000
5420000,976.328000
5421000,979.492000
5422000,947.451000
5423000,983.640000
5424000,968.519000
5425000,970.173000
5426000,976.448000
5427000,981.972000
5428000,987.909000
5429000,975.290000
5430000,992.029000
5431000,967.346000
5432000,956.530000
5433000,947.683000
5434000,991.677000
5435000,990.340000
5436000,980.616000
5437000,954.653000
5438000,964.651000
5439000,1011.509000
5440000,967.625000
5441000,954.838000
5442000,987.148000
5443000,996.599000
5444000,958.970000
5445000,986.677000
5446000,967.730000
5447000,979.733000
5448000,955.598000
5449000,1001.699000
5450000,970.191000
5451000,984.316000
5452000,955.194000
5453000,985.263000
5454000,969.556000
5455000,981.126000
5456000,982.249000
5457000,991.123000
5458000,936.616000
5459000,978.852000
5460000,968.934000
5461000,984.629000
5462000,953.224000
5463000,992.298000
5464000,951.031000
5465000,975.014000
5466000,983.152000
5467000,978.304000
5468000,970.697000
5469000,987.513000
5470000,986.718000
5471000,990.431000
5472000,986.133000
5473000,983.388000
5474000,984.697000
5475000,977.251000
5476000,994.184000
5477000,996.013000
5478000,984.481000
5479000,987.037000
5480000,950.829000
5481000,975.248000
5482000,1008.072000
5483000,974.245000
5484000,998.150000
5485000,980.931000
5486000,971.738000
5487000,969.328000
5488000,947.950000
5489000,989.020000
5490000,987.899000
5491000,1005.659000
5492000,996.843000
5493000,966.515000
5494000,1001.991000
5495000,983.499000
5496000,1005.592000
5497000,962.768000
5498000,942.013000
5499000,995.631000
5500000,970.758000
5501000,959.362000
5502000,1011.121000
5503000,980.532000
5504000,1001.884000
5505000,979.097000
5506000,983.578000
5507000,992.724000
5508000,964.856000
5509000,974.893000
5510000,956.583000
5511000,970.591000
5512000,985.687000
5513000,961.064000
5514000,999.021000
5515000,961.560000
5516000,964.754000
5517000,993.187000
5518000,1000.541000
5519000,984.552000
5520000,1011.934000
5521000,1003.627000
5522000,992.291000
5523000,990.462000
5524000,992.044000
5525000,981.530000
5526000,977.314000
5527000,1003.934000
5528000,980.585000
5529000,981.827000
5530000,993.648000
5531000,991.945000
5532000,1009.864000
5533000,986.572000
5534000,969.056000
5535000,989.600000
5536000,1001.928000
5537000,963.579000
5538000,984.537000
5539000,977.187000
5540000,983.025000
5541000,981.746000
5542000,1011.642000
5543000,1005.782000
5544000,996.211000
5545000,987.274000
5546000,994.979000
5547000,959.537000
5548000,1003.139000
5549000,985.993000
5550000,960.766000
5551000,992.240000
5552000,988.746000
5553000,1006.664000
5554000,990.395000
5555000,977.731000
5556000,990.975000
5557000,996.021000
5558000,992.202000
5559000,976.659000
5560000,1005.376000
5561000,984.402000
5562000,998.962000
5563000,1002.868000
5564000,973.078000
5565000,987.980000
5566000,976.300000
5567000,981.470000
5568000,952.086000
5569000,998.231000
5570000,1001.312000
5571000,954.981000
5572000,963.183000
5573000,945.289000
5574000,986.497000
5575000,995.939000
5576000,962.163000
5577000,961.470000
5578000,1007.109000
5579000,973.451000
5580000,960.535000
5581000,987.931000
5582000,995.094000
5583000,986.355000
5584000,972.342000
5585000,972.394000
5586000,991.153000
5587000,992.621000
5588000,999.614000
5589000,984.498000
5590000,984.533000
5591000,960.629000
5592000,979.012000
5593000,982.693000
5594000,983.657000
5595000,1018.532000
5596000,999.800000
5597000,1024.537000
5598000,954.713000
5599000,992.901000
5600000,1003.829000
5601000,994.042000
5602000,1036.855000
5603000,990.162000
5604000,980.858000
5605000,1008.566000
5606000,1001.316000
5607000,1003.473000
5608000,981.695000
5609000,1031.065000
5610000,999.711000
5611000,994.281000
5612000,972.166000
5613000,988.126000
5614000,994.253000
5615000,960.171000
5616000,1004.909000
5617000,1011.012000
5618000,1006.951000
5619000,957.167000
5620000,988.047000
5621000,986.459000
5622000,985.336000
5623000,983.067000
5624000,996.452000
5625000,956.662000
5626000,993.302000
5627000,990.780000
5628000,996.841000
5629000,954.641000
5630000,992.269000
5631000,1009.037000
5632000,1036.916000
5633000,1018.997000
5634000,994.743000
5635000,991.672000
5636000,1004.302000
5637000,1018.550000
5638000,998.197000
5639000,986.592000
5640000,968.528000
5641000,969.144000
5642000,978.078000
5643000,984.051000
5644000,999.988000
5645000,1010.487000
5646000,994.931000
5647000,1005.779000
5648000,1016.705000
5649000,985.027000
5650000,996.942000
5651000,969.188000
5652000,986.729000
5653000,1015.925000
5654000,983.525000
5655000,985.007000
